Scene_No 	ObjPosX 	ObjPosY 	ObjPosZ 	ObjRotX 	ObjRotY 	ObjRotZ 	Hand configuration
2	0.4623965	1.362558	0.1097592	297.6953	315.8066	56.34748	0.0000	60.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	0.0000	0.0000	0.0000	311.0000	270.0000	270.0000	0.0000	245.9600	0.0000	0.0000	120.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	
4	0.4282683	1.348761	0.1003272	274.216	232.333	136.2042	0.0000	60.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	0.0000	0.0000	0.0000	311.0000	270.0000	270.0000	0.0000	245.9600	0.0000	0.0000	120.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	
5	0.4528534	1.370178	0.1253539	317.7285	352.7648	25.44289	0.0000	60.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	0.0000	0.0000	0.0000	311.0000	270.0000	270.0000	0.0000	245.9600	0.0000	0.0000	120.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	
8	0.4661562	1.351728	0.03464086	295.1053	273.7356	90.08318	0.0000	60.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	0.0000	0.0000	0.0000	311.0000	270.0000	270.0000	0.0000	245.9600	0.0000	0.0000	120.0000	0.0000	297.0000	0.0000	270.0000	0.0000	315.0000	0.0000	
