1.571100116,0.00051713,4.77E-05,-1.571172357,4.17E-05,0.000190258,-9.30E-06,0.149923742,-1.124884605,0.776424289,-0.000289649,-1.12E-05,3.37E-05,-1.571446538,1.435729504,1.244202614,0,1.478454351,1.282642126,-1.570228934,1.420650482,1.215377092,0.153794557,-0.628059506,1.436957598,-1.573452473,-0.000862956,1.570603728,0.152549997,-0.442290008,1.44599998,-0.001466984,0.101629086,0.318819404,0.149999768,0.025000006,1.539999723,1.745352149,0,0,606,606,0
1.571027637,-0.000243187,3.77E-05,-1.570606589,-5.01E-05,-1.57E-05,-6.48E-05,0.149908736,-1.124923944,0.776453614,0.000395523,2.86E-05,-4.70E-05,-1.56975162,2.085349321,1.854104042,0,2.113023996,1.456276894,-1.570686698,1.932399988,1.861697912,0.153856263,-0.630214036,1.439438701,-1.56864953,-0.000766575,1.570484519,0.152549997,-0.517289996,1.545999885,-0.001466984,0.101629086,0.318819404,0.149999768,0.025000006,1.539999723,1.745352149,0,0,124,502,0
1.57074368,-3.15E-05,-5.65E-05,-1.571227431,-7.25E-05,0.000179768,-0.00020504,0.149905741,-1.124933958,0.776433885,-1.07E-05,0.000115796,-0.000172952,-1.569565654,2.009527922,1.811216116,0,2.170592308,1.468553066,-1.571219563,1.929795265,1.863769293,0.154821649,-0.629340231,1.437675238,-1.572540402,0.000752509,1.570799232,0.152549997,-0.517289996,1.525999904,-0.001466984,0.101629086,0.318819404,0.149999768,0.025000006,1.539999723,1.745352149,0,0,141,497,0
1.571074605,0.000204563,2.00E-05,-1.570902467,1.05E-05,0.00020504,1.76E-05,0.149922267,-1.124874711,0.776431084,-0.000391538,-2.09E-05,2.60E-05,-1.570834041,2.333998442,1.802121639,0,2.206039429,1.479855299,-1.57081449,2.135794878,1.884854317,0.153746665,-0.627762139,1.436791182,-1.573884845,-0.000869483,1.57060051,0.152549997,-0.517289996,1.485999942,-0.001466984,0.101629086,0.318819404,0.149999768,0.025000006,1.539999723,1.745352149,0,0,302,481,0
1.570485473,2.31E-05,-0.000178099,-1.570982814,-4.60E-05,0.000171185,-0.000312805,0.14990589,-1.124925852,0.776437879,-5.18E-05,0.000241358,-0.000240173,-1.571311355,2.1154809,1.983493567,0,2.172701359,1.463066816,-1.570030093,1.970578909,1.920539856,0.155360654,-0.629209638,1.438031197,-1.57158041,0.001688422,1.571033597,0.152549997,-0.517289996,1.505999923,-0.001466984,0.101629086,0.318819404,0.149999768,0.025000006,1.539999723,1.745352149,0,0,217,487,0
1.570593953,0.000509024,-2.81E-05,-1.571206689,1.57E-05,0.000297546,-2.36E-05,0.149922103,-1.124887824,0.7764166,-0.000250263,4.93E-05,-1.77E-05,-1.571025968,2.44334507,1.599627733,0,1.388577223,1.265683413,-1.570372224,1.417214155,1.239933968,0.154641286,-0.627932668,1.436764359,-1.573874354,0.000601202,1.571014047,0.152549997,-0.36729002,1.430999994,-1.519028187,0.041730013,0.181609973,0.149999768,0.025000006,1.539999723,1.745352149,0,0,215,222,0
1.570788741,0.000229359,-5.25E-06,-1.571110606,1.96E-05,0.000289917,1.43E-06,0.149918959,-1.124888301,0.776415825,-0.000186765,2.39E-05,-2.34E-06,-0.534949422,1.645123482,1.521353006,0,1.612760544,1.504418612,-0.536708951,1.607438564,1.556497812,0.154307291,-0.627922416,1.436835408,-1.573627591,4.36E-05,1.570834994,0.217549965,-0.467290044,1.33100009,-2.840795517,0.502652884,0.493674666,0.149999768,0.025000006,1.539999723,1.745352149,0,0,254,570,0
1.5708009,0.000261784,-1.03E-05,-1.570928693,1.98E-05,0.000149488,1.67E-05,0.14992176,-1.124884844,0.776423275,-0.000244898,1.02E-05,-9.69E-07,-0.536867023,1.641929626,1.518382311,0,1.619199514,1.500311852,-0.536577106,1.607044697,1.557865858,0.154319316,-0.62792927,1.43678534,-1.573726535,2.49E-05,1.570840001,0.207549959,-0.477290034,1.34100008,-2.840795517,0.502652884,0.493674666,0.149999768,0.025000006,1.539999723,1.745352149,0,0,176,543,0
1.573833346,-5.84E-05,0.000301838,-1.571974397,-5.84E-05,0.001755714,-0.00067687,0.149906069,-1.124960899,0.776475668,0.000552094,-0.000592003,0.000411066,-1.572765708,1.65998745,2.096538782,0,2.160416842,1.525410414,-1.566849113,2.217373848,1.602771401,0.148304135,-0.63168025,1.436702967,-1.575497031,-0.009497517,1.566556692,0.152549997,-0.527289987,1.396000028,-3.88E-09,-0.283185303,-0.283185303,0.149999768,0.025000006,1.539999723,1.745352149,0,0,175,512,0
1.571242452,-0.000506878,4.65E-05,-1.571123958,0.000106335,0.000232697,0.000276566,0.149915799,-1.124935269,0.77646327,0.000731161,-0.00011515,7.70E-05,-1.082755923,2.115865707,1.542522907,0,1.37015605,2.059192181,-1.080981612,2.092249393,1.588216186,0.153290346,-0.631200075,1.439206362,-1.569079161,-0.001074016,1.570615411,0.177549988,-0.527290046,1.43599999,0.015087269,0.344208777,0.804608405,0.149999768,0.025000006,1.539999723,1.745352149,0,0,403,542,0
